548.1	82.93
548.3	82.76
548.4	82.67
548.5	82.69
548.7	82.60
548.8	82.54
549.0	82.35
549.1	82.48
549.2	82.41
549.4	82.36
549.5	82.25
549.6	82.30
549.8	82.15
549.9	81.98
550.1	81.90
550.2	81.89
550.3	81.89
550.5	81.83
550.6	81.68
550.7	81.61
550.9	81.39
551.0	81.22
551.2	81.05
551.3	81.05
551.4	80.87
551.6	80.97
551.7	80.86
551.8	80.84
552.0	80.75
552.1	80.68
552.2	80.54
552.4	80.55
552.5	80.26
552.7	80.10
552.8	79.84
552.9	79.64
553.1	79.63
553.2	79.71
553.3	79.57
553.5	79.52
553.6	79.52
553.7	79.39
553.9	79.34
554.0	79.23
554.2	79.22
554.3	79.07
554.4	79.03
554.6	79.06
554.7	79.23
554.8	79.39
555.0	79.30
555.1	79.00
555.2	78.53
555.4	78.40
555.5	78.11
555.7	77.97
555.8	77.81
555.9	77.92
556.1	77.77
556.2	77.57
556.3	77.53
556.5	77.41
556.6	77.08
556.7	76.90
556.9	76.77
557.0	76.69
557.2	76.81
557.3	77.06
557.4	77.15
557.6	76.97
557.7	76.96
557.8	76.75
558.0	76.37
558.1	75.94
558.2	76.02
558.4	75.78
558.5	75.55
558.6	75.68
558.8	75.72
558.9	75.55
559.1	75.65
559.2	75.60
559.3	75.23
559.5	75.31
559.6	75.24
559.7	74.79
559.9	74.47
560.0	74.35
560.1	73.91
560.3	73.71
560.4	73.94
560.5	74.34
560.7	74.32
560.8	74.36
560.9	74.10
561.1	73.71
561.2	73.19
561.4	72.96
561.5	72.80
561.6	73.08
561.8	73.19
561.9	73.50
562.0	73.52
562.2	73.69
562.3	72.88
562.4	72.59
562.6	72.03
562.7	71.97
562.8	71.80
563.0	72.25
563.1	72.25
563.2	72.11
563.4	72.01
563.5	71.64
563.6	71.21
563.8	70.86
563.9	70.59
564.1	70.33
564.2	70.16
564.3	70.40
564.5	70.20
564.6	70.53
564.7	70.22
564.9	70.16
565.0	69.84
565.1	70.14
565.3	69.48
565.4	69.64
565.5	69.38
565.7	69.30
565.8	68.89
565.9	69.27
566.1	69.22
566.2	69.29
566.3	69.16
566.5	68.81
566.6	68.40
566.7	68.21
566.9	67.87
567.0	68.16
567.1	68.26
567.3	68.03
567.4	67.88
567.5	68.15
567.7	67.56
567.8	67.44
567.9	67.41
568.1	67.19
568.2	67.10
568.4	67.05
568.5	66.90
568.6	66.91
568.8	66.87
568.9	66.27
569.0	65.66
569.2	65.19
569.3	64.81
569.4	64.61
569.6	64.33
569.7	64.72
569.8	64.92
570.0	65.25

598.87	28.002
599.21	28.846
599.56	28.860
599.90	28.710
600.25	28.580
600.59	28.469
600.93	28.153
601.28	27.811
601.62	27.505
601.97	27.137
602.31	26.751
602.66	26.393
603.00	26.056
603.34	25.697
603.69	25.332
604.03	24.999
604.37	24.679
604.72	24.315
605.06	23.949
605.41	23.635
605.75	23.292
606.09	22.933
606.44	22.611
606.78	22.344
607.12	22.057
607.47	21.758
607.81	21.463
608.15	21.161
608.50	20.817
608.84	20.487
609.18	20.171
609.53	19.840
609.87	19.532
610.21	19.247
610.56	18.947
610.90	18.691
611.24	18.411
611.58	18.113
611.93	17.812
612.27	17.520
612.61	17.215
612.96	16.969
613.30	16.703
613.64	16.441
613.98	16.169
614.33	15.908
614.67	15.604
615.01	15.332
615.35	15.089
615.70	14.850
616.04	14.587
616.38	14.358
616.72	14.120
617.06	13.855
617.41	13.622
617.75	13.411
618.09	13.183
618.43	12.949
618.78	12.718
619.12	12.464
619.46	12.239
619.80	12.022
620.14	11.806
620.48	11.585
620.83	11.378
621.17	11.159
621.51	10.941
621.85	10.716
622.19	10.511
622.53	10.324
622.88	10.123
623.22	9.927
623.56	9.735
623.90	9.557
624.24	9.365
624.58	9.151
624.92	8.975
625.26	8.825
625.61	8.680
625.95	8.488
626.29	8.351
626.63	8.162
626.97	7.976
627.31	7.780
627.65	7.660
627.99	7.488
628.33	7.347
628.67	7.202
629.01	7.062
629.35	6.884
629.70	6.750
630.04	6.637
630.38	6.500
630.72	6.343
631.06	6.240
631.40	6.115
631.74	5.959
632.08	5.820
632.42	5.725
632.76	5.583
633.10	5.447
633.44	5.324
633.78	5.201
634.12	5.068
634.46	4.963
634.80	4.846
635.14	4.729
635.48	4.627
635.82	4.523
636.16	4.395
636.50	4.302
636.84	4.198
637.18	4.097
637.52	3.985
637.86	3.906
638.20	3.820
638.54	3.744
638.87	3.658
639.21	3.569
639.55	3.464
639.89	3.380
640.23	3.320
640.57	3.264
640.91	3.200
641.25	3.119
641.59	3.027
641.93	2.935
642.27	2.837
642.61	2.772
642.94	2.724
643.28	2.663
643.62	2.584
643.96	2.516
644.30	2.432
644.64	2.369
644.98	2.316
645.32	2.287
645.65	2.244
645.99	2.215
646.33	2.159
646.67	2.091
647.01	2.000
647.35	1.928
647.68	1.866
648.02	1.814
648.36	1.780
648.70	1.768
649.04	1.746
649.38	1.712
649.71	1.669
650.05	1.603
650.39	1.523
650.73	1.453
651.06	1.382
651.40	1.338
651.74	1.314
652.08	1.317
652.42	1.304
652.75	1.298
653.09	1.271
653.43	1.262
653.77	1.227
654.10	1.196
654.44	1.133
654.78	1.083
655.12	1.007
655.45	0.952
655.79	0.898
656.13	0.886
656.46	0.866
656.80	0.866
657.14	0.856
657.48	0.850
657.81	0.839
658.15	0.833
658.49	0.809
658.82	0.800
659.16	0.764
659.50	0.731
659.83	0.693
660.17	0.651
