690.29	0.043
690.62	0.034
690.96	0.034
691.29	0.025
691.62	0.030
691.96	0.030
692.29	0.039
692.62	0.047
692.95	0.056
693.29	0.052
693.62	0.047
693.95	0.039
694.28	0.030
694.61	0.016
694.95	0.030
695.28	0.030
695.61	0.034
695.94	0.034
696.27	0.043
696.61	0.025
696.94	0.025
697.27	0.021
697.60	0.021
697.93	0.012
698.27	0.017
698.60	0.017
698.93	0.035
699.26	0.039
699.59	0.056
699.92	0.065
700.25	0.074
700.59	0.083
700.92	0.118
701.25	0.171
701.58	0.231
701.91	0.305
702.24	0.373
702.57	0.421
702.90	0.448
703.24	0.493
703.57	0.569
703.90	0.653
704.23	0.747
704.56	0.913
704.89	1.074
705.22	1.228
705.55	1.411
705.88	1.664
706.21	1.886
706.54	2.146
706.87	2.445
707.20	2.781
707.54	3.128
707.87	3.509
708.20	3.942
708.53	4.372
708.86	4.832
709.19	5.318
709.52	5.852
709.85	6.391
710.18	7.004
710.51	7.628
710.84	8.319
711.17	9.005
711.50	9.748
711.83	10.485
712.16	11.287
712.49	12.076
712.82	12.928
713.15	13.801
713.48	14.746
713.81	15.703
714.14	16.701
714.47	17.692
714.80	18.759
715.12	19.835
715.45	20.955
715.78	22.146
716.11	23.422
716.44	24.704
716.77	26.050
717.10	27.393
717.43	28.770
717.76	30.188
718.09	31.631
718.42	33.067
718.75	34.591
719.08	36.099
719.40	37.662
719.73	39.212
720.06	40.766
720.39	42.239
720.72	43.780
721.05	45.217
721.38	46.694
721.71	48.117
722.03	49.516
722.36	50.782
722.69	52.054
723.02	53.198
723.35	54.286
723.68	55.339
724.00	56.331
724.33	57.202
724.66	58.044
724.99	58.860
725.32	59.564
725.65	60.194
725.97	60.828
726.30	61.425
726.63	61.928
726.96	62.438
727.29	62.907
727.61	63.350
727.94	63.794
728.27	64.201
728.60	64.622
728.92	65.084
729.25	65.541
729.58	65.954
729.91	66.396
730.23	66.860
730.56	67.295
730.89	67.773
731.22	68.265
731.54	68.786
731.87	69.327
732.20	69.889
732.53	70.400
732.85	70.946
733.18	71.534
733.51	72.083
733.83	72.653
734.16	73.229
734.49	73.805
734.81	74.404
735.14	75.004
735.47	75.588
735.79	76.188
736.12	76.807
736.45	77.293
736.77	77.832
737.10	78.360
737.43	78.841
737.75	79.322
738.08	79.770
738.41	80.196
738.73	80.571
739.06	80.932
739.39	81.210
739.71	81.601
740.04	81.913
740.36	82.228
740.69	82.525
741.02	82.913
741.34	83.200
741.67	83.517
741.99	83.862
742.32	84.223
742.65	84.489
742.97	84.785
743.30	85.084
743.62	85.404
743.95	85.757
744.28	86.130
744.60	86.499
744.93	86.876
745.25	87.265
745.58	87.642
745.90	88.044
746.23	88.451
746.55	88.908
746.88	89.303
747.20	89.702
747.53	90.092
747.85	90.484
748.18	90.813
748.50	91.121
748.83	91.429
749.15	91.686
749.48	92.021
749.80	92.303
750.13	92.566
750.45	92.766
750.78	92.957
751.10	92.991
751.43	93.044
751.75	93.136
752.08	93.140
752.40	93.112
752.73	93.134
753.05	93.054
753.37	92.951
753.70	92.828
754.02	92.727
754.35	92.576
754.67	92.395
755.00	92.197
755.32	92.017
755.64	91.785
755.97	91.550
756.29	91.302
756.62	91.017
756.94	90.728
757.26	90.451
757.59	90.199
757.91	90.040
758.24	89.844
758.56	89.749
758.88	89.658
759.21	89.491
759.53	89.292
759.85	89.206
760.18	89.050
760.50	88.909
760.82	88.907
761.15	89.009
761.47	89.055
761.79	89.152
762.12	89.319
762.44	89.360
762.76	89.353
763.09	89.448
763.41	89.571
763.73	89.686
764.06	89.860
764.38	90.116
764.70	90.302
765.02	90.531
765.35	90.726
765.67	91.026
765.99	91.213
766.32	91.388
766.64	91.615
766.96	91.860
767.28	92.002
767.61	92.261
767.93	92.556
768.25	92.732
768.57	92.920
768.90	93.109
769.22	93.296
769.54	93.431
769.86	93.629
770.18	93.813
770.51	94.041
770.83	94.175
771.15	94.338
771.47	94.480
771.79	94.508
772.12	94.545
772.44	94.606
772.76	94.636
773.08	94.644
773.40	94.719
773.72	94.728
774.05	94.750
774.37	94.748
774.69	94.761
775.01	94.820
775.33	94.832
775.65	94.854
775.97	94.954
776.30	94.986
776.62	94.976
776.94	94.975
777.26	94.933
777.58	94.901
777.90	94.878
778.22	94.829
778.54	94.816
778.87	94.823
779.19	94.775
779.51	94.751
779.83	94.738
780.15	94.641
780.47	94.584
780.79	94.548
781.11	94.477
781.43	94.400
781.75	94.414
782.07	94.388
