550.1	0.10
550.2	0.08
550.3	0.13
550.5	0.11
550.6	0.10
550.7	0.08
550.9	0.13
551.0	0.18
551.2	0.23
551.3	0.24
551.4	0.26
551.6	0.27
551.7	0.23
551.8	0.18
552.0	0.20
552.1	0.22
552.2	0.21
552.4	0.29
552.5	0.38
552.7	0.43
552.8	0.59
552.9	0.68
553.1	0.71
553.2	0.80
553.3	0.86
553.5	0.96
553.6	1.24
553.7	1.52
553.9	1.77
554.0	2.09
554.2	2.43
554.3	2.64
554.4	2.94
554.6	3.20
554.7	3.48
554.8	3.59
555.0	3.75
555.1	3.83
555.2	3.96
555.4	4.00
555.5	4.10
555.7	4.11
555.8	4.17
555.9	4.18
556.1	4.28
556.2	4.33
556.3	4.52
556.5	4.62
556.6	4.94
556.7	5.30
556.9	5.96
557.0	6.65
557.2	7.40
557.3	8.06
557.4	8.65
557.6	8.92
557.7	9.13
557.8	9.37
558.0	9.47
558.1	9.59
558.2	9.89
558.4	10.24
558.5	10.68
558.6	11.46
558.8	12.34
558.9	13.02
559.1	13.72
559.2	14.42
559.3	14.86
559.5	15.17
559.6	15.66
559.7	15.89
559.9	16.07
560.0	16.43
560.1	16.75
560.3	17.01
560.4	17.42
560.5	18.00
560.7	18.79
560.8	19.82
560.9	20.81
561.1	21.76
561.2	22.65
561.4	22.97
561.5	23.20
561.6	23.53
561.8	24.11
561.9	24.47
562.0	25.40
562.2	26.20
562.3	27.25
562.4	28.01
562.6	29.25
562.7	29.98
562.8	30.78
563.0	31.22
563.1	31.86
563.2	32.22
563.4	32.54
563.5	32.90
563.6	33.23
563.8	33.60
563.9	34.15
564.1	35.09
564.2	36.14
564.3	37.22
564.5	38.41
564.6	39.10
564.7	39.76
564.9	40.28
565.0	41.01
565.1	41.40
565.3	42.15
565.4	42.72
565.5	43.37
565.7	43.73
565.8	44.27
565.9	44.76
566.1	45.33
566.2	45.82
566.3	46.41
566.5	46.94
566.6	47.54
566.7	48.47
566.9	49.02
567.0	49.66
567.1	50.50
567.3	50.80
567.4	50.95
567.5	51.67
567.7	52.28
567.8	52.94
567.9	53.49
568.1	54.29
568.2	54.63
568.4	55.26
568.5	55.88
568.6	56.74
568.8	57.43
568.9	58.18
569.0	59.06
569.2	59.52
569.3	60.58
569.4	60.81
569.6	61.36
569.7	61.77
569.8	62.13
570.0	62.15

598.87	86.939
599.21	86.482
599.56	86.161
599.90	86.096
600.25	86.085
600.59	86.066
600.93	85.912
601.28	85.971
601.62	85.936
601.97	85.904
602.31	85.883
602.66	85.946
603.00	85.941
603.34	85.985
603.69	85.866
604.03	85.803
604.37	85.746
604.72	85.538
605.06	85.379
605.41	85.377
605.75	85.365
606.09	85.334
606.44	85.398
606.78	85.385
607.12	85.356
607.47	85.278
607.81	85.195
608.15	85.113
608.50	85.048
608.84	84.982
609.18	84.892
609.53	84.812
609.87	84.768
610.21	84.746
610.56	84.668
610.90	84.643
611.24	84.565
611.58	84.499
611.93	84.383
612.27	84.324
612.61	84.223
612.96	84.204
613.30	84.075
613.64	84.001
613.98	83.958
614.33	83.950
614.67	83.863
615.01	83.861
615.35	83.796
615.70	83.670
616.04	83.534
616.38	83.458
616.72	83.326
617.06	83.244
617.41	83.176
617.75	83.134
618.09	83.047
618.43	82.987
618.78	82.895
619.12	82.829
619.46	82.697
619.80	82.558
620.14	82.461
620.48	82.402
620.83	82.316
621.17	82.257
621.51	82.177
621.85	82.080
622.19	81.956
622.53	81.915
622.88	81.789
623.22	81.710
623.56	81.620
623.90	81.578
624.24	81.414
624.58	81.340
624.92	81.289
625.26	81.179
625.61	81.041
625.95	80.988
626.29	80.955
626.63	80.836
626.97	80.758
627.31	80.691
627.65	80.541
627.99	80.392
628.33	80.272
628.67	80.154
629.01	80.083
629.35	80.027
629.70	79.894
630.04	79.846
630.38	79.789
630.72	79.641
631.06	79.516
631.40	79.464
631.74	79.342
632.08	79.244
632.42	79.210
632.76	79.113
633.10	79.025
633.44	78.903
633.78	78.836
634.12	78.723
634.46	78.594
634.80	78.504
635.14	78.436
635.48	78.282
635.82	78.126
636.16	78.090
636.50	77.924
636.84	77.818
637.18	77.735
637.52	77.646
637.86	77.525
638.20	77.478
638.54	77.336
638.87	77.242
639.21	77.141
639.55	77.070
639.89	76.949
640.23	76.912
640.57	76.827
640.91	76.730
641.25	76.606
641.59	76.540
641.93	76.415
642.27	76.326
642.61	76.188
642.94	76.051
643.28	75.894
643.62	75.795
643.96	75.659
644.30	75.597
644.64	75.501
644.98	75.385
645.32	75.262
645.65	75.132
645.99	74.987
646.33	74.876
646.67	74.820
647.01	74.701
647.35	74.649
647.68	74.591
648.02	74.489
648.36	74.402
648.70	74.312
649.04	74.143
649.38	74.018
649.71	73.942
650.05	73.756
650.39	73.634
650.73	73.521
651.06	73.412
651.40	73.258
651.74	73.205
652.08	73.130
652.42	73.072
652.75	72.993
653.09	72.903
653.43	72.772
653.77	72.672
654.10	72.512
654.44	72.361
654.78	72.269
655.12	72.160
655.45	72.006
655.79	71.937
656.13	71.831
656.46	71.659
656.80	71.518
657.14	71.426
657.48	71.321
657.81	71.248
658.15	71.221
658.49	71.133
658.82	71.020
659.16	70.892
659.50	70.734
659.83	70.595
660.17	70.467
660.51	70.322
660.84	70.157
661.18	70.051
661.52	69.915
661.85	69.825
662.19	69.726
662.53	69.646
662.86	69.519
663.20	69.373
663.53	69.195
663.87	69.126
664.21	68.962
664.54	68.816
664.88	68.694
665.21	68.635
665.55	68.439
665.89	68.353
666.22	68.214
666.56	68.087
666.89	67.909
667.23	67.756
667.57	67.607
667.90	67.499
668.24	67.360
668.57	67.211
668.91	67.129
669.24	67.031
669.58	66.903
669.91	66.811
670.25	66.634
670.59	66.498
670.92	66.324
671.26	66.212
671.59	65.978
671.93	65.941
672.26	65.753
672.60	65.580
672.93	65.469
673.27	65.364
673.60	65.150
673.94	65.031
674.27	64.931
674.61	64.745
674.94	64.609
675.28	64.514
675.61	64.367
675.94	64.199
676.28	64.003
676.61	63.857
676.95	63.678
677.28	63.549
677.62	63.426
677.95	63.349
678.29	63.230
678.62	63.149
678.95	63.001
679.29	62.869
679.62	62.705
679.96	62.532
680.29	62.343
680.62	62.147
680.96	61.973
681.29	61.806
681.63	61.645
681.96	61.481
682.29	61.337
682.63	61.169
682.96	61.012
683.30	60.869
683.63	60.749
683.96	60.614
684.30	60.484
684.63	60.323
684.96	60.171
685.30	59.973
685.63	59.810
685.96	59.654
686.30	59.497
686.63	59.368
686.96	59.208
687.30	59.064
687.63	58.879
687.96	58.712
688.30	58.508
688.63	58.331
688.96	58.178
689.29	58.038
689.63	57.919
689.96	57.774
690.29	57.668
690.62	57.538
690.96	57.368
691.29	57.191
691.62	57.075
691.96	56.908
692.29	56.741
692.62	56.608
692.95	56.466
693.29	56.304
693.62	56.201
693.95	56.020
694.28	55.867
694.61	55.730
694.95	55.560
695.28	55.364
695.61	55.190
695.94	55.033
696.27	54.857
696.61	54.670
696.94	54.526
697.27	54.415
697.60	54.222
697.93	54.034
698.27	53.891
698.60	53.675
698.93	53.491
699.26	53.342
699.59	53.232
699.92	53.093
700.25	52.976
700.59	52.843
700.92	52.699
701.25	52.528
701.58	52.370
701.91	52.196
702.24	52.031
702.57	51.903
702.90	51.738
703.24	51.564
703.57	51.407
703.90	51.264
704.23	51.077
704.56	50.935
704.89	50.820
705.22	50.694
705.55	50.554
705.88	50.451
706.21	50.291
706.54	50.105
706.87	49.932
707.20	49.785
707.54	49.578
707.87	49.413
708.20	49.276
708.53	49.132
708.86	48.906
709.19	48.775
709.52	48.661
709.85	48.491
710.18	48.352
710.51	48.259
710.84	48.121
711.17	47.938
711.50	47.758
711.83	47.587
712.16	47.425
712.49	47.214
712.82	47.025
713.15	46.914
713.48	46.735
713.81	46.577
714.14	46.449
714.47	46.326
714.80	46.141
715.12	46.004
715.45	45.836
715.78	45.671
716.11	45.493
716.44	45.357
716.77	45.227
717.10	45.066
717.43	44.942
717.76	44.851
718.09	44.705
718.42	44.529
718.75	44.365
719.08	44.203
719.40	44.000
719.73	43.868
720.06	43.725
720.39	43.582
720.72	43.447
721.05	43.290
721.38	43.095
721.71	42.906
722.03	42.743
722.36	42.556
722.69	42.430
723.02	42.294
723.35	42.129
723.68	41.970
724.00	41.773
724.33	41.613
724.66	41.427
724.99	41.296
725.32	41.126
725.65	41.007
725.97	40.827
726.30	40.703
726.63	40.558
726.96	40.435
727.29	40.296
727.61	40.157
727.94	39.998
728.27	39.841
728.60	39.675
728.92	39.583
729.25	39.486
729.58	39.361
729.91	39.258
730.23	39.160
730.56	39.000
730.89	38.838
731.22	38.692
731.54	38.538
731.87	38.378
732.20	38.224
732.53	38.089
732.85	37.965
733.18	37.838
733.51	37.705
733.83	37.558
734.16	37.359
734.49	37.181
734.81	37.006
735.14	36.857
735.47	36.713
735.79	36.580
736.12	36.462
736.45	36.285
736.77	36.129
737.10	35.952
737.43	35.837
737.75	35.669
738.08	35.567
738.41	35.386
738.73	35.267
739.06	35.111
739.39	34.955
739.71	34.760
740.04	34.641
740.36	34.467
740.69	34.352
741.02	34.241
741.34	34.165
741.67	34.055
741.99	33.925
742.32	33.731
742.65	33.558
742.97	33.363
743.30	33.222
743.62	33.085
743.95	32.965
744.28	32.819
744.60	32.693
744.93	32.509
745.25	32.364
745.58	32.178
745.90	32.030
746.23	31.871
746.55	31.748
746.88	31.570
747.20	31.481
747.53	31.334
747.85	31.208
748.18	31.046
748.50	30.908
748.83	30.728
749.15	30.583
749.48	30.416
749.80	30.264
750.13	30.148
750.45	30.053
750.78	29.931
751.10	29.796
751.43	29.663
751.75	29.495
752.08	29.325
752.40	29.157
752.73	29.037
753.05	28.894
