     131
     0.375000      1.00000
     0.500000      1.00000
     0.625000      1.00000
     0.750000      1.00000
     0.875000      1.00000
      1.00000      1.00000
      1.12500      1.00000
      1.25000      1.00000
      1.37500      1.00000
      1.50000      1.00000
      1.62500      1.00000
      1.75000      1.00000
      1.87500      1.00026
      2.00000      1.00170
      2.12500      1.00438
      2.25000      1.01578
      2.37500      1.04384
      2.50000      1.08540
      2.62500      1.13996
      2.75000      1.20941
      2.87500      1.30046
      3.00000      1.40106
      3.12500      1.50396
      3.25000      1.63896
      3.37500      1.86846
      3.50000      2.24579
      3.62500      2.83906
      3.75000      3.77953
      3.87500      5.34432
      4.00000      8.21192
      4.12500      14.0630
      4.25000      27.1122
      4.37500      57.6289
      4.50000      134.995
      4.62500      312.937
      4.75000      571.574
      4.87500      850.805
      5.00000      1220.04
      5.12500      2018.22
      5.25000      3492.97
      5.37500      4544.34
      5.50000      5311.20
      5.62500      6919.32
      5.75000      13454.1
      5.87500      24282.5
      6.00000      30055.4
      6.12500      37479.5
      6.25000      47068.8
      6.37500      58155.7
      6.50000      70983.1
      6.62500      87999.8
      6.75000      111965.
      6.87500      162624.
      7.00000      347253.
      7.12500      659649.
      7.25000      856079.
      7.37500  1.34683e+06
      7.50000  3.06228e+06
      7.62500  5.52429e+06
      7.75000  1.38996e+07
      7.87500  4.90345e+07
      8.00000  5.12412e+08
      8.12500  1.00000e+30
      8.25000  1.00000e+30
      8.37500  1.00000e+30
      8.50000  1.00000e+30
      8.62500  1.00000e+30
      8.75000  1.00000e+30
      8.87500  1.00000e+30
      9.00000  1.00000e+30
      9.12500  1.00000e+30
      9.25000  1.00000e+30
      9.37500  1.00000e+30
      9.50000  1.00000e+30
      9.62500  1.00000e+30
      9.75000  1.00000e+30
      9.87500  1.00000e+30
      10.0000  1.00000e+30
