      2998.75      0.00000
      3000.89     0.332308
      3003.03     0.321429
      3005.16     0.334683
      3007.30     0.288920
      3009.44     0.269620
      3011.58     0.326969
      3013.72     0.224822
      3015.85     0.243590
      3017.99     0.218391
      3020.13     0.256679
      3022.27     0.280510
      3024.41     0.246416
      3026.54     0.208703
      3028.68     0.248916
      3030.82     0.245540
      3032.96     0.251732
      3035.10     0.294461
      3037.23     0.246658
      3039.37     0.257090
      3041.51     0.278081
      3043.65     0.261848
      3045.79     0.276643
      3047.92     0.351058
      3050.06     0.338667
      3052.20     0.339468
      3054.34     0.382797
      3056.48     0.402153
      3058.61     0.453327
      3060.75     0.472517
      3062.89     0.478812
      3065.03     0.451964
      3067.17     0.514660
      3069.30     0.538944
      3071.44     0.555677
      3073.58     0.574938
      3075.72     0.576329
      3077.86     0.632033
      3079.99     0.602602
      3082.13     0.646890
      3084.27     0.633973
      3086.41     0.644680
      3088.55     0.634571
      3090.68     0.633537
      3092.82     0.636581
      3094.96     0.664421
      3097.10     0.622029
      3099.24     0.624508
      3101.37     0.665167
      3103.51     0.638067
      3105.65     0.657517
      3107.79     0.650441
      3109.93     0.630370
      3112.06     0.637160
      3114.20     0.664232
      3116.34     0.663815
      3118.48     0.661085
      3120.62     0.661742
      3122.75     0.656139
      3124.89     0.674720
      3127.03     0.669412
      3129.17     0.676806
      3131.31     0.669661
      3133.44     0.691067
      3135.58     0.671755
      3137.72     0.681010
      3139.86     0.678369
      3142.00     0.675066
      3144.13     0.683980
      3146.27     0.690703
      3148.41     0.676534
      3150.55     0.674465
      3152.69     0.707227
      3154.82     0.695895
      3156.96     0.697107
      3159.10     0.691314
      3161.24     0.690086
      3163.38     0.705214
      3165.51     0.709524
      3167.65     0.707692
      3169.79     0.712453
      3171.93     0.707816
      3174.07     0.703397
      3176.20     0.720654
      3178.34     0.727885
      3180.48     0.707361
      3182.62     0.726199
      3184.76     0.705155
      3186.89     0.728726
      3189.03     0.719656
      3191.17     0.722862
      3193.31     0.711121
      3195.45     0.720369
      3197.58     0.715645
      3199.72     0.717997
      3201.86     0.710988
      3204.00     0.713451
      3206.14     0.720919
      3208.27     0.717860
      3210.41     0.733303
      3212.55     0.715900
      3214.69     0.735789
      3216.83     0.730486
      3218.96     0.741189
      3221.10     0.726321
      3223.24     0.724185
      3225.38     0.747362
      3227.52     0.739099
      3229.65     0.743287
      3231.79     0.739883
      3233.93     0.755618
      3236.07     0.751375
      3238.21     0.761018
      3240.34     0.750131
      3242.48     0.740032
      3244.62     0.739933
      3246.76     0.752309
      3248.90     0.739484
      3251.03     0.736488
      3253.17     0.739418
      3255.31     0.731874
      3257.45     0.737678
      3259.59     0.729566
      3261.72     0.728112
      3263.86     0.739224
      3266.00     0.726448
      3268.14     0.716390
      3270.28     0.718704
      3272.41     0.730646
      3274.55     0.729694
      3276.69     0.735820
      3278.83     0.733837
      3280.97     0.735648
      3283.10     0.738525
      3285.24     0.727081
      3287.38     0.734580
      3289.52     0.739285
      3291.66     0.736566
      3293.79     0.731574
      3295.93     0.738667
      3298.07     0.732572
      3300.21     0.728308
      3302.35     0.733417
      3304.48     0.732960
      3306.62     0.733437
      3308.76     0.731559
      3310.90     0.735323
      3313.04     0.748564
      3315.17     0.721580
      3317.31     0.733023
      3319.45     0.742533
      3321.59     0.736930
      3323.73     0.735883
      3325.86     0.734036
      3328.00     0.745878
      3330.14     0.747145
      3332.28     0.755996
      3334.42     0.749438
      3336.55     0.744050
      3338.69     0.741055
      3340.83     0.758817
      3342.97     0.757959
      3345.11     0.750936
      3347.24     0.744699
      3349.38     0.747049
      3351.52     0.753064
      3353.66     0.758198
      3355.80     0.756545
      3357.93     0.770407
      3360.07     0.762237
      3362.21     0.757612
      3364.35     0.767750
      3366.49     0.770299
      3368.62     0.773247
      3370.76     0.778852
      3372.90     0.770974
      3375.04     0.773639
      3377.18     0.783047
      3379.31     0.779955
      3381.45     0.775540
      3383.59     0.777985
      3385.73     0.782536
      3387.87     0.776031
      3390.00     0.786612
      3392.14     0.779693
      3394.28     0.781237
      3396.42     0.793119
      3398.56     0.773162
      3400.69     0.780102
      3402.83     0.791446
      3404.97     0.792436
      3407.11     0.787052
      3409.25     0.783503
      3411.38     0.791856
      3413.52     0.780731
      3415.66     0.793575
      3417.80     0.791835
      3419.94     0.789218
      3422.07     0.784693
      3424.21     0.790374
      3426.35     0.784403
      3428.49     0.787577
      3430.63     0.783579
      3432.76     0.791246
      3434.90     0.784965
      3437.04     0.806117
      3439.18     0.778599
      3441.32     0.785466
      3443.45     0.794057
      3445.59     0.788368
      3447.73     0.780096
      3449.87     0.784432
      3452.01     0.788808
      3454.14     0.774893
      3456.28     0.786354
      3458.42     0.785994
      3460.56     0.777852
      3462.70     0.776447
      3464.83     0.782106
      3466.97     0.772183
      3469.11     0.774835
      3471.25     0.771274
      3473.39     0.776788
      3475.52     0.773606
      3477.66     0.771325
      3479.80     0.789486
      3481.94     0.765480
      3484.08     0.766154
      3486.21     0.771111
      3488.35     0.770984
      3490.49     0.777543
      3492.63     0.768782
      3494.77     0.767098
      3496.90     0.766632
      3499.04     0.757778
      3501.18     0.766781
      3503.32     0.758651
      3505.46     0.760393
      3507.59     0.759534
      3509.73     0.770807
      3511.87     0.760563
      3514.01     0.763490
      3516.15     0.768487
      3518.28     0.759080
      3520.42     0.762952
      3522.56     0.765711
      3524.70     0.762936
      3526.84     0.768040
      3528.97     0.778416
      3531.11     0.768375
      3533.25     0.770548
      3535.39     0.765414
      3537.53     0.770117
      3539.66     0.773140
