3290.23828     0.22349
3493.81787     0.32667
3711.30347     0.51920
3899.67212     0.70141
4088.62646     0.80802
4292.79248     0.83560
4497.03809     0.85287
4701.70996     0.81516
4906.16895     0.80494
5081.53711     0.78096
5300.51465     0.78105
5490.24170     0.78801
5694.59375     0.79153
5884.26758     0.80536
6088.48682     0.82607
6292.75879     0.83990
6497.08447     0.84686
6686.75830     0.86069
6905.62939     0.87453
7095.32959     0.88492
7299.62891     0.89531
7489.30273     0.90914
7693.62793     0.91610
7898.00684     0.91619
8102.30615     0.92659
8292.05957     0.93011
8481.81348     0.93362
8686.13867     0.94058
8905.11621     0.94068
9094.95020     0.93389
9299.46191     0.91679
9489.64258     0.86533
9679.95508     0.79668
9885.32031     0.66962
10105.81543    0.47384
10297.27441    0.25742
10502.69238    0.12349
10692.89844    0.06859
10897.51758    0.03775
