1256.50  1.28894 -0.00435  0.00898  0.01467  0.01989 -0.01256 -0.01750  0.02101 -0.04469 -0.08843  0.00898
1257.00  1.27968 -0.00446  0.00859  0.01401  0.02149 -0.01278 -0.01629  0.02163 -0.04028 -0.09137  0.00859
1257.50  1.27124 -0.00454  0.00802  0.01354  0.02300 -0.01340 -0.01495  0.02206 -0.03686 -0.09348  0.00802
1258.00  1.26360 -0.00457  0.00735  0.01319  0.02437 -0.01428 -0.01348  0.02218 -0.03439 -0.09480  0.00735
1258.50  1.25666 -0.00455  0.00661  0.01295  0.02557 -0.01529 -0.01189  0.02197 -0.03272 -0.09529  0.00661
1259.00  1.25033 -0.00448  0.00587  0.01280  0.02659 -0.01640 -0.01020  0.02140 -0.03170 -0.09501  0.00587
1259.50  1.24447 -0.00438  0.00516  0.01275  0.02742 -0.01756 -0.00845  0.02049 -0.03116 -0.09390  0.00516
1260.00  1.23900 -0.00424  0.00451  0.01279  0.02812 -0.01876 -0.00660  0.01933 -0.03092 -0.09191  0.00451
1260.50  1.23384 -0.00407  0.00394  0.01286  0.02878 -0.01997 -0.00463  0.01805 -0.03086 -0.08912  0.00394
1261.00  1.22890 -0.00387  0.00344  0.01291  0.02947 -0.02116 -0.00256  0.01674 -0.03089 -0.08557  0.00344
1261.50  1.22408 -0.00365  0.00301  0.01289  0.03028 -0.02227 -0.00044  0.01549 -0.03088 -0.08132  0.00301
1262.00  1.21926 -0.00340  0.00268  0.01273  0.03121 -0.02327  0.00169  0.01438 -0.03076 -0.07658  0.00268
1262.50  1.21435 -0.00314  0.00247  0.01244  0.03219 -0.02416  0.00380  0.01351 -0.03053 -0.07158  0.00247
1263.00  1.20923 -0.00289  0.00241  0.01202  0.03307 -0.02492  0.00583  0.01299 -0.03016 -0.06653  0.00241
1263.50  1.20381 -0.00264  0.00251  0.01152  0.03374 -0.02554  0.00766  0.01290 -0.02966 -0.06154  0.00251
1264.00  1.19803 -0.00240  0.00271  0.01096  0.03414 -0.02597  0.00916  0.01326 -0.02904 -0.05653  0.00271
