#AB Mag     log(Num/deg^2/0.5mag)   F435W
16.72948	1.98305
17.24012	1.97175
17.73252	1.98305
18.24316	1.99435
18.73556	2.28814
19.22796	2.46893
19.73860	2.26554
20.23100	1.98305
20.72340	2.16384
21.27052	2.60452
21.74468	2.17514
22.21885	2.59322
22.74772	2.62712
23.22188	2.28814
23.75076	2.77401
24.22492	2.52542
24.73556	2.74011
25.24620	2.58192
25.73860	2.69492
26.23100	2.83051
26.74164	2.58192
27.21581	2.76271
27.72644	2.28814
